n,episode_reward_min,episode_reward_mean,episode_reward_max,episode_len_mean,learn_time_ms,total_train_time_s
1537,-15.0,-9.22,-3.0,3183.18,8235.391,9.378949880599976
1538,-14.0,-9.15,-3.0,3188.27,8390.022,10.426496982574463
1539,-14.0,-9.13,-3.0,3189.2,8302.724,9.489075899124146
1540,-14.0,-9.13,-3.0,3189.2,8449.363,9.901624917984009
1541,-14.0,-9.11,-3.0,3191.78,8441.47,9.175798177719116
1542,-14.0,-9.11,-3.0,3191.78,8551.137,10.285690069198608
1543,-14.0,-9.11,-3.0,3189.76,8382.445,8.688318967819214
1544,-14.0,-9.08,-3.0,3187.85,8328.932,10.32329249382019
1545,-14.0,-9.08,-3.0,3187.85,8409.781,10.948642253875732
1546,-14.0,-9.09,-3.0,3186.33,8546.815,11.050284385681152
1547,-14.0,-9.17,-3.0,3179.65,8621.188,10.143126249313354
1548,-14.0,-9.17,-3.0,3179.65,8464.139,8.944197177886963
1549,-14.0,-9.12,-3.0,3181.24,8436.067,9.263318300247192
1550,-14.0,-9.27,-4.0,3168.32,8474.652,10.297717094421387
1551,-14.0,-9.27,-4.0,3168.32,8640.197,10.849820137023926
1552,-14.0,-9.27,-4.0,3168.32,8648.125,10.365541458129883
1553,-14.0,-9.35,-4.0,3160.19,8883.83,11.113739967346191
1554,-14.0,-9.26,-3.0,3167.17,8892.606,10.419233083724976
1555,-14.0,-9.26,-3.0,3167.17,8791.334,9.940080404281616
1556,-14.0,-9.26,-3.0,3165.54,8750.146,10.582800149917603
1557,-14.0,-9.24,-3.0,3164.55,8699.826,9.575875759124756
1558,-14.0,-9.24,-3.0,3164.55,8869.402,10.56205940246582
1559,-14.0,-9.17,-3.0,3169.31,9001.667,10.55059814453125
1560,-14.0,-9.21,-3.0,3163.56,9004.28,10.289825439453125
1561,-14.0,-9.21,-3.0,3163.56,8844.976,9.33462381362915
1562,-14.0,-9.19,-3.0,3165.07,8858.773,10.545793771743774
1563,-14.0,-9.16,-3.0,3162.35,8823.348,10.72782301902771
1564,-14.0,-9.16,-3.0,3162.35,8682.352,8.931641101837158
1565,-14.0,-9.13,-3.0,3160.31,8676.681,9.881782531738281
1566,-14.0,-9.07,-3.0,3167.85,8718.613,10.982597589492798
1567,-14.0,-9.07,-3.0,3167.85,8674.063,9.162237882614136
1568,-14.0,-9.06,-3.0,3167.68,8833.833,12.167104482650757
1569,-14.0,-9.04,-3.0,3170.59,8688.951,9.104278564453125
1570,-14.0,-9.04,-3.0,3170.59,8707.011,10.540674209594727
1571,-14.0,-9.09,-3.0,3165.68,8869.674,10.890729427337646
1572,-14.0,-9.12,-3.0,3163.06,8796.066,9.787829160690308
1573,-14.0,-9.12,-3.0,3163.06,8807.852,10.786664962768555
1574,-14.0,-9.11,-3.0,3165.56,9038.888,11.228036403656006
1575,-14.0,-9.07,-3.0,3170.38,9115.221,10.653498411178589
1576,-14.0,-9.04,-3.0,3169.18,9070.294,10.564996004104614
1577,-14.0,-9.04,-3.0,3169.18,9183.795,10.254786729812622
1578,-14.0,-9.08,-3.0,3164.46,8982.784,10.18209433555603
1579,-14.0,-9.05,-2.0,3167.06,9029.547,9.56967806816101
1580,-14.0,-9.05,-2.0,3167.06,9014.089,10.346121311187744
1581,-14.0,-8.98,-2.0,3174.88,8863.799,9.404759407043457
1582,-14.0,-8.93,-2.0,3184.31,8917.625,10.300908088684082
1583,-14.0,-8.93,-2.0,3184.31,8814.216,9.790164232254028
1584,-14.0,-8.93,-2.0,3185.78,8587.539,9.028301239013672
1585,-14.0,-8.95,-2.0,3182.39,8613.018,10.932146549224854
1586,-14.0,-8.94,-2.0,3184.53,8731.604,11.751195669174194
1587,-14.0,-8.95,-2.0,3181.07,8737.455,10.332072496414185
1588,-14.0,-8.86,-2.0,3183.89,8712.062,9.935157299041748
1589,-14.0,-8.83,-2.0,3184.33,8783.489,10.287871360778809
1590,-14.0,-8.93,-2.0,3174.96,8847.344,10.991379499435425
1591,-14.0,-8.99,-2.0,3169.29,8967.113,10.567994356155396
1592,-14.0,-8.97,-2.0,3168.3,9056.057,11.257854223251343
1593,-14.0,-8.97,-2.0,3169.19,9040.402,9.61259651184082
1594,-15.0,-8.98,-2.0,3175.36,9110.188,9.686616659164429
1595,-15.0,-8.97,-2.0,3171.64,9048.86,10.27479362487793
1596,-15.0,-8.97,-2.0,3171.64,8974.879,11.003179788589478
1597,-15.0,-8.95,-2.0,3165.18,9053.802,11.168466806411743
1598,-15.0,-9.0,-2.0,3160.73,9036.866,9.760718584060669
1599,-15.0,-9.0,-2.0,3160.73,8996.404,9.883593320846558
1600,-15.0,-9.0,-2.0,3156.69,8840.987,9.449684619903564
1601,-15.0,-8.96,-2.0,3164.23,8868.976,10.879888772964478
1602,-15.0,-8.92,-2.0,3165.35,8675.727,9.285676002502441
1603,-15.0,-8.98,-2.0,3160.35,8781.042,10.688845157623291
1604,-15.0,-8.96,-2.0,3159.61,8858.5,10.464229345321655
1605,-15.0,-8.91,-2.0,3164.4,8876.335,10.469297647476196
1606,-15.0,-8.92,-2.0,3159.57,8820.375,10.4478600025177
1607,-15.0,-8.92,-2.0,3159.57,8775.735,10.693511724472046
1608,-15.0,-8.94,-2.0,3158.4,8791.35,9.88862681388855
1609,-15.0,-8.91,-2.0,3154.9,8832.447,10.267191648483276
1610,-15.0,-8.91,-2.0,3154.9,9000.635,11.09701681137085
1611,-15.0,-8.87,-2.0,3156.75,8938.264,10.249217748641968
1612,-15.0,-8.78,-2.0,3164.6,8944.142,9.352783918380737
1613,-15.0,-8.78,-2.0,3164.6,8727.578,8.483977556228638
1614,-15.0,-8.79,-2.0,3159.83,8765.35,10.848093509674072
1615,-15.0,-8.78,-2.0,3162.92,8773.742,10.56696367263794
1616,-15.0,-8.78,-2.0,3162.92,8615.411,8.86508822441101
1617,-15.0,-8.75,-2.0,3166.25,8392.229,8.444113969802856
1618,-15.0,-8.65,-2.0,3172.87,8442.497,10.381012201309204
1619,-15.0,-8.65,-2.0,3172.87,8355.87,9.410486936569214
1620,-15.0,-8.71,-2.0,3166.66,8334.635,10.902243852615356
1621,-15.0,-8.7,-2.0,3163.69,8391.326,10.776865720748901
1622,-15.0,-8.7,-2.0,3162.88,8526.999,10.681652545928955
1623,-15.0,-8.73,-2.0,3156.4,8741.356,10.647314310073853
1624,-15.0,-8.76,-2.0,3154.31,8713.915,10.527412414550781
1625,-15.0,-8.69,-2.0,3157.58,8590.233,9.29608941078186
1626,-15.0,-8.65,-2.0,3159.91,8623.066,9.224212408065796
1627,-15.0,-8.71,-2.0,3161.25,8858.053,10.802210807800293
1628,-15.0,-8.66,-2.0,3162.76,8899.644,10.82069730758667
1629,-15.0,-8.66,-2.0,3162.76,8947.028,9.888953447341919
1630,-15.0,-8.58,-2.0,3174.62,8680.486,8.224430084228516
1631,-15.0,-8.55,-2.0,3177.22,8635.959,10.34376573562622
1632,-15.0,-8.55,-2.0,3177.22,8663.55,10.957181453704834
1633,-15.0,-8.64,-2.0,3171.79,8656.496,10.644559621810913
1634,-15.0,-8.67,-2.0,3171.53,8569.349,9.677720069885254
1635,-15.0,-8.67,-2.0,3171.53,8671.784,10.366169691085815
1636,-15.0,-8.71,-2.0,3169.0,8753.235,10.056520700454712
1637,-15.0,-8.75,-2.0,3164.94,8564.578,8.897448539733887
1638,-15.0,-8.8,-2.0,3164.98,8500.902,10.196213722229004
1639,-15.0,-8.8,-2.0,3159.93,8561.826,10.478082418441772
1640,-15.0,-8.86,-2.0,3156.41,8794.238,10.582931995391846
1641,-15.0,-8.93,-2.0,3152.17,8927.88,11.755949258804321
1642,-15.0,-8.94,-2.0,3154.94,8936.865,11.092700481414795
1643,-15.0,-9.01,-2.0,3149.68,8815.176,9.393246173858643
1644,-15.0,-9.01,-2.0,3149.68,8820.202,9.790869951248169
1645,-15.0,-8.98,-2.0,3147.3,8776.222,9.872825622558594
1646,-15.0,-9.01,-2.0,3146.11,8816.548,10.433648109436035
1647,-15.0,-9.01,-2.0,3146.11,8953.238,10.27073049545288
1648,-15.0,-8.98,-2.0,3150.79,8849.348,9.118630409240723
1649,-15.0,-8.94,-2.0,3147.86,8952.881,11.595967292785645
1650,-15.0,-8.92,-2.0,3153.03,8874.006,9.773599863052368
1651,-15.0,-8.92,-2.0,3154.47,8594.464,8.87593936920166
1652,-15.0,-8.88,-2.0,3158.4,8426.924,9.38775634765625
1653,-15.0,-8.84,-2.0,3160.76,8558.304,10.690948247909546
1654,-15.0,-8.84,-2.0,3160.76,8708.409,11.214895248413086
1655,-15.0,-8.85,-2.0,3167.85,8648.208,9.347000122070312
1656,-15.0,-8.89,-2.0,3163.13,8545.621,9.415690422058105
1657,-15.0,-8.89,-2.0,3163.13,8514.805,9.94968295097351
1658,-15.0,-8.92,-3.0,3159.65,8556.152,9.538711547851562
1659,-15.0,-8.94,-3.0,3155.08,8501.771,11.004327774047852
1660,-15.0,-8.94,-3.0,3155.08,8512.271,9.911772012710571
1661,-15.0,-8.97,-3.0,3149.48,8713.202,10.916942596435547
1662,-15.0,-8.96,-3.0,3149.88,8675.024,9.033712148666382
1663,-15.0,-8.96,-3.0,3149.88,8598.857,9.908411502838135
1664,-15.0,-9.02,-3.0,3146.85,8417.535,9.4518723487854
1665,-15.0,-9.07,-3.0,3144.41,8550.492,10.63864803314209
1666,-15.0,-9.07,-3.0,3144.41,8670.314,10.570077657699585
1667,-15.0,-9.08,-3.0,3140.37,8860.559,11.927570104598999
1668,-15.0,-9.07,-3.0,3136.45,8756.919,8.512025117874146
1669,-15.0,-9.07,-3.0,3136.45,8598.326,9.47086787223816
1670,-15.0,-9.01,-3.0,3141.94,8598.243,9.844610929489136
1671,-15.0,-8.96,-3.0,3144.36,8494.857,9.878920078277588
1672,-15.0,-8.91,-3.0,3149.29,8640.82,10.483294248580933
1673,-14.0,-8.88,-3.0,3150.72,8760.526,11.14504075050354
1674,-14.0,-8.88,-3.0,3152.29,8770.006,9.573866128921509
1675,-14.0,-8.9,-3.0,3153.7,8717.755,10.139629125595093
1676,-14.0,-8.89,-3.0,3152.25,8699.563,10.405203104019165
1677,-14.0,-8.89,-3.0,3152.58,8517.696,10.027990102767944
1678,-14.0,-8.91,-3.0,3154.24,8704.663,10.360527515411377
1679,-14.0,-8.94,-3.0,3149.99,8705.305,9.407994508743286
1680,-14.0,-8.95,-3.0,3150.68,8746.745,10.280057907104492
1681,-14.0,-8.93,-3.0,3156.92,8808.816,10.477357864379883
1682,-14.0,-8.97,-3.0,3155.12,8833.577,10.71175479888916
1683,-14.0,-9.0,-3.0,3151.7,8696.427,9.793805837631226
1684,-14.0,-8.95,-3.0,3159.59,8678.192,9.380120754241943
1685,-14.0,-8.98,-3.0,3157.89,8783.738,11.171254634857178
1686,-14.0,-8.98,-3.0,3157.26,8811.173,10.690754175186157
1687,-14.0,-9.0,-3.0,3157.52,8655.487,8.531822204589844
1688,-14.0,-9.05,-3.0,3153.06,8766.758,11.538203239440918
1689,-14.0,-9.04,-3.0,3152.65,8786.136,9.578451156616211
1690,-14.0,-9.08,-3.0,3148.09,8714.254,9.552989721298218
1691,-14.0,-9.13,-3.0,3144.9,8600.211,9.320560932159424
1692,-14.0,-9.13,-3.0,3144.9,8547.154,10.238446712493896
1693,-15.0,-9.16,-3.0,3150.83,8535.167,9.609901189804077
1694,-15.0,-9.2,-3.0,3143.31,8670.359,10.675302982330322
1695,-15.0,-9.2,-3.0,3143.31,8669.079,11.269964218139648
1696,-15.0,-9.27,-3.0,3139.59,8526.518,9.229390144348145
1697,-15.0,-9.27,-3.0,3139.59,8646.166,9.701042175292969
1698,-15.0,-9.29,-3.0,3145.18,8588.428,10.878284931182861
1699,-15.0,-9.21,-3.0,3156.34,8759.445,11.291606903076172
1700,-15.0,-9.21,-3.0,3156.34,8747.787,9.488940238952637
1701,-15.0,-9.14,-3.0,3165.73,8842.285,10.35078501701355
1702,-15.0,-9.14,-3.0,3168.63,8728.77,9.051946640014648
1703,-15.0,-9.14,-3.0,3166.85,8695.425,9.28165578842163
1704,-15.0,-9.23,-3.0,3159.26,8657.478,10.320911407470703
1705,-15.0,-9.23,-3.0,3159.26,8571.183,10.30737853050232
1706,-15.0,-9.21,-3.0,3156.56,8729.3,10.798115253448486
1707,-15.0,-9.27,-3.0,3155.87,8740.446,9.837374448776245
1708,-15.0,-9.27,-3.0,3155.87,8611.692,9.613037109375
1709,-15.0,-9.23,-3.0,3154.48,8565.902,10.838021516799927
1710,-15.0,-9.26,-3.0,3149.72,8801.108,11.798023462295532
1711,-15.0,-9.26,-3.0,3149.72,8745.532,9.711337804794312
1712,-15.0,-9.21,-3.0,3157.54,8982.303,11.428215265274048
1713,-15.0,-9.21,-3.0,3157.54,9042.282,9.916263341903687
1714,-15.0,-9.09,-3.0,3170.76,8970.604,9.650937795639038
1715,-15.0,-9.15,-3.0,3166.3,9009.396,10.666154146194458
1716,-15.0,-9.14,-3.0,3170.9,8848.002,9.225947618484497
1717,-15.0,-9.13,-3.0,3172.34,8857.528,9.943473100662231
1718,-15.0,-9.16,-3.0,3172.61,8913.867,10.202036142349243
1719,-15.0,-9.18,-3.0,3167.18,8738.579,9.129679918289185
1720,-15.0,-9.16,-3.0,3168.5,8514.659,9.578722476959229
1721,-15.0,-9.2,-3.0,3158.26,8535.682,10.00670599937439
1722,-15.0,-9.2,-3.0,3158.26,8356.362,9.625308513641357
1723,-15.0,-9.19,-3.0,3161.63,8295.626,9.26995325088501
1724,-15.0,-9.18,-3.0,3158.52,8307.338,9.759661436080933
1725,-15.0,-9.18,-3.0,3158.52,8351.654,11.098961353302002
1726,-15.0,-9.16,-3.0,3159.6,8397.911,9.678673028945923
1727,-15.0,-9.23,-3.0,3158.61,8406.224,10.017520904541016
1728,-15.0,-9.23,-3.0,3158.61,8443.562,10.620391607284546
1729,-15.0,-9.16,-3.0,3161.16,8462.595,9.295137882232666
1730,-15.0,-9.19,-3.0,3158.08,8495.853,9.921164274215698
1731,-15.0,-9.19,-3.0,3158.08,8637.163,11.36984896659851
1732,-15.0,-9.31,-3.0,3146.76,8603.008,9.25791072845459
1733,-15.0,-9.26,-3.0,3148.36,8608.764,9.327308654785156
1734,-15.0,-9.2,-3.0,3151.26,8663.094,10.309226512908936
1735,-15.0,-9.13,-3.0,3158.63,8569.614,10.235690832138062
1736,-15.0,-9.15,-3.0,3153.0,8540.954,9.375855207443237
1737,-15.0,-9.15,-3.0,3153.0,8675.963,11.29265308380127
1738,-15.0,-9.15,-3.0,3153.0,8602.534,9.845933437347412
1739,-15.0,-9.07,-3.0,3159.49,8631.827,9.612915754318237
1740,-15.0,-9.11,-3.0,3158.94,8401.822,7.6347434520721436
1741,-15.0,-9.11,-3.0,3158.94,8357.588,10.940661430358887
1742,-15.0,-9.19,-3.0,3152.62,8382.663,9.577173471450806
1743,-15.0,-9.11,-3.0,3158.66,8591.43,11.45928692817688
1744,-15.0,-9.11,-3.0,3158.66,8666.18,11.03370213508606
1745,-15.0,-9.09,-3.0,3167.75,8614.676,9.631346940994263
1746,-15.0,-9.08,-3.0,3169.84,8879.512,12.051458835601807
1747,-15.0,-9.08,-3.0,3169.84,8747.868,10.006025791168213
1748,-15.0,-9.08,-3.0,3170.37,8812.505,10.504071474075317
1749,-15.0,-9.14,-3.0,3164.87,8889.294,10.393086433410645
1750,-15.0,-9.14,-3.0,3164.87,9033.616,9.051846981048584
1751,-15.0,-9.11,-3.0,3165.72,9053.643,11.139213800430298
1752,-15.0,-9.08,-3.0,3167.59,9250.778,11.475838899612427
1753,-15.0,-9.08,-3.0,3167.59,9201.041,10.934128284454346
1754,-15.0,-9.14,-3.0,3165.11,9039.678,9.416666984558105
1755,-15.0,-9.16,-3.0,3160.82,9108.098,10.436479091644287
1756,-15.0,-9.16,-3.0,3160.82,9084.585,11.812237739562988
1757,-15.0,-9.19,-3.0,3157.14,9246.047,11.61307692527771
1758,-15.0,-9.27,-3.0,3152.5,9199.988,9.985619306564331
1759,-15.0,-9.27,-3.0,3152.5,9166.476,10.009265184402466
1760,-15.0,-9.27,-3.0,3152.5,9285.81,10.207797288894653
1761,-15.0,-9.23,-3.0,3147.96,9195.5,10.221536636352539
1762,-15.0,-9.23,-3.0,3147.96,8928.153,8.817074060440063
1763,-15.0,-9.2,-3.0,3147.12,8855.239,10.240051507949829
1764,-15.0,-9.23,-3.0,3144.74,9040.502,11.261740922927856
1765,-15.0,-9.23,-3.0,3144.74,8961.545,9.506767511367798
1766,-15.0,-9.23,-3.0,3144.74,8845.125,10.717000961303711
1767,-15.0,-9.26,-3.0,3142.44,8699.389,10.20564079284668
1768,-15.0,-9.22,-3.0,3148.07,8571.931,8.728541851043701
1769,-15.0,-9.22,-3.0,3148.07,8659.851,10.875118732452393
1770,-15.0,-9.19,-3.0,3150.61,8658.528,10.191494226455688
1771,-14.0,-9.12,-3.0,3157.51,8700.693,10.657742261886597
1772,-14.0,-9.12,-3.0,3157.51,8798.583,9.804938554763794
1773,-14.0,-9.05,-3.0,3164.89,8793.22,10.16129207611084
1774,-14.0,-8.95,-3.0,3169.48,8699.318,10.30336880683899
1775,-14.0,-8.95,-3.0,3169.48,8778.545,10.350924015045166
1776,-14.0,-8.95,-3.0,3164.77,8656.755,9.476064682006836
1777,-14.0,-9.04,-3.0,3156.42,8503.278,8.662343978881836
1778,-14.0,-9.04,-3.0,3156.42,8660.591,10.314651727676392
1779,-14.0,-9.1,-3.0,3149.49,8632.883,10.661121129989624
1780,-14.0,-9.05,-3.0,3151.84,8824.147,12.159907102584839
1781,-14.0,-9.05,-3.0,3151.84,8634.154,8.75152587890625
1782,-14.0,-9.04,-3.0,3153.03,8654.259,10.051666021347046
1783,-14.0,-8.97,-3.0,3156.69,8533.349,9.01488971710205
1784,-14.0,-9.01,-3.0,3153.66,8662.459,11.655774593353271
1785,-14.0,-9.01,-3.0,3153.66,8579.552,9.568583488464355
1786,-14.0,-9.0,-3.0,3149.17,8589.943,9.532845973968506
1787,-14.0,-9.02,-3.0,3151.73,8784.136,10.619117021560669
1788,-14.0,-9.02,-3.0,3151.73,8793.786,10.420596361160278
1789,-14.0,-8.97,-3.0,3155.9,8821.517,10.851128816604614
1790,-14.0,-8.98,-3.0,3149.51,8748.706,11.451381921768188
1791,-14.0,-8.98,-3.0,3149.51,8812.418,9.393702983856201
1792,-14.0,-9.03,-3.0,3141.77,8852.598,10.445760488510132
1793,-14.0,-8.99,-3.0,3143.81,9092.442,11.372284173965454
1794,-14.0,-8.99,-3.0,3143.81,8867.067,9.33772325515747
1795,-14.0,-8.97,-3.0,3146.93,8546.48,6.352383613586426
1796,-14.0,-8.87,-3.0,3154.63,8228.44,6.491154193878174
1797,-14.0,-8.87,-3.0,3154.63,8081.052,9.292529821395874
1798,-14.0,-8.87,-3.0,3154.63,8026.097,9.866997957229614
1799,-14.0,-8.81,-3.0,3166.17,7883.595,9.54513931274414
1800,-14.0,-8.81,-3.0,3166.17,7781.486,10.391277313232422
1801,-14.0,-8.81,-3.0,3166.17,7905.325,10.619470119476318
1802,-14.0,-8.71,-3.0,3176.48,7834.555,9.760910749435425
1803,-14.0,-8.71,-3.0,3176.48,7778.284,10.801830530166626
1804,-14.0,-8.71,-3.0,3176.48,7662.754,8.181886196136475
1805,-14.0,-8.72,-4.0,3172.76,8205.133,11.752973794937134
1806,-14.0,-8.72,-4.0,3169.88,8582.639,10.112833976745605
1807,-14.0,-8.72,-4.0,3169.88,8762.699,10.912471055984497
1808,-14.0,-8.77,-4.0,3162.76,8760.293,9.837661743164062
1809,-14.0,-8.73,-4.0,3167.19,8745.265,9.339290857315063
1810,-14.0,-8.73,-4.0,3167.19,8756.062,10.499505996704102
1811,-17.0,-8.78,-4.0,3164.38,8683.24,9.915322542190552
1812,-17.0,-8.78,-4.0,3163.46,8778.157,10.668691158294678
1813,-17.0,-8.77,-4.0,3167.26,8580.001,8.7886803150177
1814,-17.0,-8.74,-4.0,3169.78,8662.579,9.01460862159729
1815,-17.0,-8.74,-4.0,3169.78,8430.647,9.410152196884155
1816,-17.0,-8.7,-4.0,3176.13,8458.941,10.423786401748657
1817,-17.0,-8.7,-4.0,3176.13,8337.349,9.674824237823486
1818,-17.0,-8.77,-4.0,3173.5,8324.644,9.664762496948242
1819,-17.0,-8.68,-2.0,3182.17,8526.751,11.38425064086914
1820,-17.0,-8.68,-2.0,3182.17,8404.323,9.26478385925293
1821,-17.0,-8.59,-2.0,3184.73,8388.528,9.730215311050415
1822,-17.0,-8.64,-2.0,3181.3,8367.411,10.447372674942017
1823,-17.0,-8.64,-2.0,3181.3,8583.772,10.954122543334961
1824,-17.0,-8.61,-2.0,3181.52,8745.074,10.620457172393799
1825,-17.0,-8.61,-2.0,3183.17,8729.984,9.22673511505127
1826,-17.0,-8.61,-2.0,3183.17,8796.236,11.045287370681763
1827,-17.0,-8.66,-2.0,3182.16,8695.311,8.643103122711182
1828,-17.0,-8.71,-2.0,3180.67,8873.124,11.455620527267456
1829,-17.0,-8.71,-2.0,3180.67,8857.554,11.191483497619629
1830,-17.0,-8.76,-2.0,3176.82,8834.955,9.03612208366394
1831,-17.0,-8.82,-2.0,3173.96,9057.003,11.958707809448242
1832,-17.0,-8.82,-2.0,3173.96,9165.484,11.524928569793701
1833,-17.0,-8.75,-2.0,3178.71,9170.316,10.989834785461426
1834,-17.0,-8.67,-2.0,3180.93,9108.993,10.019404649734497
1835,-17.0,-8.67,-2.0,3180.93,9274.216,10.928101539611816
1836,-17.0,-8.62,-2.0,3182.78,9176.901,10.103416442871094
1837,-17.0,-8.58,-2.0,3180.27,9381.301,10.748291730880737
1838,-17.0,-8.58,-2.0,3180.07,9124.239,8.894615888595581
1839,-17.0,-8.58,-2.0,3180.07,8887.514,8.785099506378174
1840,-17.0,-8.47,-2.0,3187.87,8893.03,9.107911109924316
1841,-17.0,-8.52,-2.0,3186.74,8742.255,10.479134321212769
1842,-17.0,-8.52,-2.0,3186.74,8557.265,9.62804365158081
1843,-17.0,-8.45,-2.0,3194.32,8583.367,11.271897077560425
1844,-17.0,-8.47,-2.0,3192.74,8708.325,11.295129537582397
1845,-17.0,-8.47,-2.0,3192.74,8609.713,9.929583549499512
1846,-17.0,-8.38,-2.0,3198.69,8757.155,11.618999004364014
1847,-17.0,-8.41,-2.0,3197.56,8774.204,10.923190116882324
1848,-17.0,-8.41,-2.0,3197.56,8996.744,11.169343948364258
1849,-17.0,-8.41,-2.0,3197.56,9110.334,9.990115404129028
1850,-17.0,-8.46,-2.0,3191.8,9161.16,9.660253524780273
1851,-17.0,-8.46,-2.0,3191.8,9152.751,10.400382041931152
1852,-17.0,-8.46,-2.0,3191.8,9274.169,10.887793779373169
1853,-17.0,-8.56,-2.0,3184.7,9178.496,10.323298454284668
1854,-17.0,-8.56,-2.0,3184.7,8991.394,9.35310435295105
1855,-17.0,-8.56,-2.0,3184.7,8993.118,9.94136118888855
1856,-17.0,-8.52,-2.0,3190.01,8839.503,10.068432569503784
1857,-17.0,-8.5,-2.0,3192.55,8701.562,9.50029993057251
1858,-17.0,-8.5,-2.0,3192.55,8735.273,11.44761037826538
1859,-17.0,-8.49,-2.0,3196.81,8690.787,9.487138748168945
1860,-17.0,-8.5,-2.0,3195.39,8749.55,10.167314052581787
1861,-17.0,-8.5,-2.0,3195.39,8798.322,10.8467378616333
1862,-17.0,-8.53,-2.0,3192.75,8860.005,11.579920291900635
1863,-17.0,-8.49,-2.0,3196.24,8832.08,10.087995529174805
1864,-17.0,-8.49,-2.0,3196.24,9006.66,11.15015983581543
1865,-17.0,-8.52,-2.0,3196.09,8968.762,9.616824626922607
1866,-17.0,-8.52,-2.0,3196.09,9018.618,10.554498672485352
1867,-17.0,-8.49,-2.0,3195.17,9092.661,10.24817967414856
1868,-17.0,-8.52,-2.0,3193.06,8894.302,9.5095853805542
1869,-17.0,-8.52,-2.0,3193.63,8975.626,10.341548204421997
1870,-17.0,-8.52,-2.0,3194.69,9023.11,10.628029346466064
1871,-17.0,-8.57,-2.0,3188.3,8933.023,9.91498064994812
1872,-17.0,-8.56,-2.0,3190.57,8849.644,10.648037910461426
1873,-17.0,-8.53,-2.0,3192.91,8836.749,9.914050340652466
1874,-17.0,-8.51,-2.0,3189.96,8840.396,11.172992944717407
1875,-17.0,-8.51,-2.0,3189.49,8959.35,10.79505205154419
1876,-17.0,-8.5,-2.0,3186.93,8959.709,10.569762468338013
1877,-17.0,-8.5,-2.0,3186.93,8861.26,9.267566680908203
1878,-17.0,-8.51,-2.0,3182.84,8937.091,10.240333080291748
1879,-17.0,-8.48,-2.0,3187.59,8999.426,10.966056108474731
1880,-17.0,-8.48,-2.0,3187.59,9010.261,10.76649785041809
1881,-17.0,-8.51,-2.0,3182.14,9150.251,11.369930505752563
1882,-17.0,-8.59,-2.0,3177.97,9070.659,9.87561845779419
1883,-17.0,-8.59,-2.0,3177.97,9109.073,10.301954746246338
1884,-17.0,-8.64,-2.0,3174.22,9062.387,10.722025394439697
1885,-17.0,-8.62,-2.0,3179.61,9106.402,11.203909635543823
1886,-17.0,-8.62,-2.0,3179.61,9110.363,10.612851619720459
1887,-17.0,-8.67,-2.0,3177.64,9240.167,10.612749338150024
1888,-17.0,-8.66,-2.0,3175.89,9192.989,9.80573296546936
1889,-17.0,-8.66,-2.0,3175.89,9119.002,10.198871612548828
1890,-14.0,-8.61,-2.0,3178.5,8974.527,9.328906536102295
1891,-14.0,-8.7,-2.0,3171.73,8872.546,10.34161925315857
1892,-14.0,-8.7,-2.0,3171.73,8959.295,10.737333059310913
1893,-14.0,-8.81,-2.0,3166.42,8893.423,9.606411933898926
1894,-14.0,-8.82,-2.0,3165.33,8828.371,10.032321691513062
1895,-14.0,-8.82,-2.0,3165.33,8638.254,9.281105995178223
1896,-14.0,-8.81,-2.0,3165.32,8543.335,9.614187240600586
1897,-14.0,-8.89,-4.0,3154.23,8408.957,9.211745023727417
1898,-14.0,-8.89,-4.0,3154.23,8540.386,11.09140658378601
1899,-14.0,-8.89,-4.0,3154.23,8688.23,11.680943965911865
1900,-14.0,-8.91,-4.0,3153.47,8794.658,10.412958860397339
1901,-14.0,-8.91,-4.0,3151.79,8808.242,10.474145412445068
1902,-14.0,-8.91,-4.0,3151.79,8830.926,10.986029386520386
1903,-14.0,-8.88,-4.0,3150.38,8722.517,8.580126523971558
1904,-14.0,-8.88,-4.0,3150.38,8634.726,9.203029155731201
1905,-14.0,-8.88,-4.0,3150.38,8638.936,9.322639465332031
1906,-14.0,-8.88,-4.0,3147.43,8719.016,10.411964178085327
1907,-14.0,-8.85,-4.0,3152.66,8724.591,9.299694299697876
1908,-14.0,-8.85,-4.0,3152.66,8649.855,10.33573579788208
1909,-14.0,-8.81,-4.0,3152.59,8565.016,10.876430034637451
1910,-14.0,-8.79,-4.0,3153.41,8548.545,10.261752367019653
1911,-14.0,-8.79,-4.0,3153.41,8569.231,10.657746315002441
1912,-14.0,-8.82,-4.0,3153.99,8546.814,10.750105381011963
1913,-14.0,-8.8,-4.0,3156.98,8640.186,9.469434976577759
1914,-14.0,-8.8,-4.0,3156.98,8744.364,10.238177299499512
1915,-14.0,-8.84,-4.0,3156.69,8910.766,11.051647424697876
1916,-14.0,-8.87,-4.0,3154.89,8931.141,10.653613805770874
1917,-14.0,-8.87,-4.0,3154.89,9017.359,10.179999589920044
1918,-14.0,-8.96,-4.0,3148.27,8997.078,10.205893754959106
1919,-14.0,-9.02,-4.0,3145.93,8786.792,8.709503412246704
1920,-14.0,-9.02,-4.0,3145.93,8842.912,10.781478643417358
1921,-14.0,-9.07,-4.0,3141.52,8774.739,10.017014980316162
1922,-14.0,-9.09,-4.0,3144.95,8751.946,10.569839715957642
1923,-14.0,-9.09,-4.0,3144.95,8895.176,10.895141363143921
